Old	New
SEPTIN14P14	SEPTIN14P14
SEPT14P14	SEPTIN14P14
SEPTIN14P15	SEPTIN14P15
SEPT14P15	SEPTIN14P15
SEPTIN14P16	SEPTIN14P16
SEPT14P16	SEPTIN14P16
SEPTIN14P17	SEPTIN14P17
SEPT14P17	SEPTIN14P17
SEPTIN14P18	SEPTIN14P18
SEPT14P18	SEPTIN14P18
SEPTIN14P19	SEPTIN14P19
SEPT14P19	SEPTIN14P19
SEPTIN14P20	SEPTIN14P20
SEPT14P20	SEPTIN14P20
LINC00266-1	SEPTIN14P20
C20orf69	SEPTIN14P20
NCRNA00266	SEPTIN14P20
NCRNA00266-1	SEPTIN14P20
SEPTIN14P21	SEPTIN14P21
SEPT14P21	SEPTIN14P21
SEPTIN14P22	SEPTIN14P22
SEPT14P22	SEPTIN14P22
SEPTIN14P23	SEPTIN14P23
SEPT14P23	SEPTIN14P23
LINC00266-4P	SEPTIN14P23
NCRNA00266D	SEPTIN14P23
NCRNA00266-4P	SEPTIN14P23
SEPTIN14P24	SEPTIN14P24
SEPT14P24	SEPTIN14P24
SERAC1	SERAC1
SERBP1	SERBP1
SERBP1P1	SERBP1P1
SERBP1P	SERBP1P1
SERBP1P2	SERBP1P2
SERBP1P3	SERBP1P3
SERBP1P4	SERBP1P4
SERBP1P5	SERBP1P5
SERBP1P6	SERBP1P6
SERF1A	SERF1A
SERF1	SERF1A
SERF1AP1	SERF1AP1
SERF1B	SERF1B
SERF2	SERF2
SERGEF	SERGEF
SERHL	SERHL
SERHL2	SERHL2
SERINC1	SERINC1
TDE2	SERINC1
SERINC2	SERINC2
TDE2L	SERINC2
SERINC3	SERINC3
TDE1	SERINC3
SERINC4	SERINC4
SERINC5	SERINC5
C5orf12	SERINC5
SERP1	SERP1
SERP2	SERP2
C13orf21	SERP2
SERPINA1	SERPINA1
PI	SERPINA1
SERPINA2	SERPINA2
PIL	SERPINA2
SERPINA2P	SERPINA2
SERPINA3	SERPINA3
AACT	SERPINA3
SERPINA4	SERPINA4
PI4	SERPINA4
SERPINA5	SERPINA5
PLANH3	SERPINA5
PCI	SERPINA5
SERPINA6	SERPINA6
CBG	SERPINA6
SERPINA7	SERPINA7
TBG	SERPINA7
SERPINA7P1	SERPINA7P1
SERPINA9	SERPINA9
SERPINA10	SERPINA10
SERPINA11	SERPINA11
SERPINA12	SERPINA12
SERPINA13P	SERPINA13P
SERPINA13	SERPINA13P
SERPINA15P	SERPINA15P
SERPINB1	SERPINB1
ELANH2	SERPINB1
SERPINB2	SERPINB2
PLANH2	SERPINB2
PAI2	SERPINB2
SERPINB3	SERPINB3
SCC	SERPINB3
SCCA1	SERPINB3
SERPINB4	SERPINB4
SCCA2	SERPINB4
SERPINB5	SERPINB5
PI5	SERPINB5
SERPINB6	SERPINB6
PI6	SERPINB6
DFNB91	SERPINB6
SERPINB7	SERPINB7
SERPINB8	SERPINB8
PI8	SERPINB8
SERPINB8P1	SERPINB8P1
PI8L1	SERPINB8P1
SERPINB11	SERPINB8P1
SERPINBP1	SERPINB8P1
SERPINB9	SERPINB9
PI9	SERPINB9
SERPINB9-AS1	SERPINB9-AS1
SERPINB9P1	SERPINB9P1
SERPINB10	SERPINB10
PI10	SERPINB10
SERPINB11	SERPINB11
SERPINB12	SERPINB12
SERPINB13	SERPINB13
PI13	SERPINB13
SERPINC1	SERPINC1
AT3	SERPINC1
SERPIND1	SERPIND1
HCF2	SERPIND1
SERPINE1	SERPINE1
PLANH1	SERPINE1
PAI1	SERPINE1
SERPINE2	SERPINE2
PI7	SERPINE2
SERPINE3	SERPINE3
SERPINE4P	SERPINE4P
SERPINF1	SERPINF1
PEDF	SERPINF1
SERPINF2	SERPINF2
PLI	SERPINF2
SERPING1	SERPING1
C1NH	SERPING1
SERPINH1	SERPINH1
CBP1	SERPINH1
CBP2	SERPINH1
SERPINH2	SERPINH1
SERPINH1P1	SERPINH1P1
SERPINHP1	SERPINH1P1
SERPINI1	SERPINI1
PI12	SERPINI1
SERPINI2	SERPINI2
PI14	SERPINI2
SERTAD1	SERTAD1
SERTAD2	SERTAD2
SERTAD3	SERTAD3
SERTAD3-AS1	SERTAD3-AS1
SERTAD4	SERTAD4
SERTAD4-AS1	SERTAD4-AS1
C1orf133	SERTAD4-AS1
SERTAD4BP	SERTAD4BP
LINC00643	SERTAD4BP
SERTM1	SERTM1
C13orf36	SERTM1
SERTM2	SERTM2
LINC00890	SERTM2
SESN1	SESN1
SESN2	SESN2
SESN3	SESN3
SESTD1	SESTD1
SET	SET
SETBP1	SETBP1
SETBP1-DT	SETBP1-DT
SETD1A	SETD1A
SETD1B	SETD1B
SETD2	SETD2
SETD3	SETD3
C14orf154	SETD3
SETD4	SETD4
C21orf27	SETD4
C21orf18	SETD4
SETD4-AS1	SETD4-AS1
SETD5	SETD5
SETD6	SETD6
SETD6P1	SETD6P1
SETD7	SETD7
SETD9	SETD9
C5orf35	SETD9
SETDB1	SETDB1
SETDB2	SETDB2
C13orf4	SETDB2
SETMAR	SETMAR
SETP1	SETP1
SETP19	SETP1
SETP2	SETP2
SETP3	SETP3
SETP13	SETP3
SETP4	SETP4
SETP5	SETP5
SETP6	SETP6
SETP7	SETP7
SETP8	SETP8
SETP9	SETP9
SETP10	SETP10
SETP11	SETP11
SETP12	SETP12
SETP14	SETP14
SETP15	SETP15
SETP16	SETP16
SETP17	SETP17
SETP20	SETP20
SETP21	SETP21
SETP22	SETP22
SETSIP	SETSIP
SETP18	SETSIP
SETX	SETX
ALS4	SETX
SCAR1	SETX
SEZ6	SEZ6
SEZ6L	SEZ6L
SEZ6L-AS1	SEZ6L-AS1
SEZ6L2	SEZ6L2
SF1	SF1
ZNF162	SF1
SF1-DT	SF1-DT
SF3A1	SF3A1
SF3A2	SF3A2
SF3A2P1	SF3A2P1
SF3A3	SF3A3
SF3A3P1	SF3A3P1
SF3A3P	SF3A3P1
SF3A3P2	SF3A3P2
SF3B1	SF3B1
SF3B2	SF3B2
SF3B3	SF3B3
SF3B4	SF3B4
SF3B4P1	SF3B4P1
SF3B4P	SF3B4P1
SF3B5	SF3B5
SF3B6	SF3B6
SFI1	SFI1
SFMBT1	SFMBT1
SFMBT2	SFMBT2
SFN	SFN
SFPQ	SFPQ
SFPQP1	SFPQP1
SFPQP	SFPQP1
SFR1	SFR1
C10orf78	SFR1
MEIR5	SFR1
SFR1P1	SFR1P1
SFR1P2	SFR1P2
SFRP1	SFRP1
SFRP2	SFRP2
SFRP4	SFRP4
SFRP5	SFRP5
SFSWAP	SFSWAP
SFRS8	SFSWAP
SFT2D1	SFT2D1
C6orf83	SFT2D1
SFT2D2	SFT2D2
SFT2D3	SFT2D3
SFTA1P	SFTA1P
SFTPF	SFTA1P
SFTA2	SFTA2
SFTPG	SFTA2
SFTA3	SFTA3
SFTPH	SFTA3
SFTPA1	SFTPA1
SFTP1	SFTPA1
SFTPA2	SFTPA2
SFTPA3P	SFTPA3P
SFTPP1	SFTPA3P
SFTPAP1	SFTPA3P
SFTPB	SFTPB
SFTP3	SFTPB
SFTPC	SFTPC
SFTP2	SFTPC
SFTPD	SFTPD
SFTP4	SFTPD
SFTPD-AS1	SFTPD-AS1
SFXN1	SFXN1
SFXN2	SFXN2
SFXN3	SFXN3
SFXN4	SFXN4
SFXN4P1	SFXN4P1
SFXN5	SFXN5
SGCA	SGCA
ADL	SGCA
SGCB	SGCB
LGMD2E	SGCB
SGCD	SGCD
SGCE	SGCE
DYT11	SGCE
SGCEP1	SGCEP1
SGCG	SGCG
DMDA1	SGCG
MAM	SGCG
LGMD2C	SGCG
SGCZ	SGCZ
SGF29	SGF29
CCDC101	SGF29
SGIP1	SGIP1
SGK1	SGK1
SGK	SGK1
SGK2	SGK2
SGK3	SGK3
SGKL	SGK3
SGMS1	SGMS1
TMEM23	SGMS1
SGMS1-AS1	SGMS1-AS1
SGMS2	SGMS2
SGO1	SGO1
SGOL1	SGO1
SGO1-AS1	SGO1-AS1
SGOL1-AS1	SGO1-AS1
SGO1P1	SGO1P1
SGOL1P1	SGO1P1
SGO1P2	SGO1P2
SGOL1P2	SGO1P2
SGO2	SGO2
SGOL2	SGO2
SGPL1	SGPL1
SGPP1	SGPP1
SGPP2	SGPP2
SGSH	SGSH
SGSM1	SGSM1
RUTBC2	SGSM1
SGSM2	SGSM2
RUTBC1	SGSM2
SGSM2-AS1	SGSM2-AS1
SGSM3	SGSM3
RUTBC3	SGSM3
SGSM3-AS1	SGSM3-AS1
SGTA	SGTA
SGT	SGTA
SGTB	SGTB
SH2B1	SH2B1
SH2B2	SH2B2
SH2B3	SH2B3
SH2D1A	SH2D1A
IMD5	SH2D1A
LYP	SH2D1A
SH2D1B	SH2D1B
SH2D2A	SH2D2A
SH2D3A	SH2D3A
SH2D3C	SH2D3C
SH2D4A	SH2D4A
SH2D4B	SH2D4B
SH2D5	SH2D5
SH2D6	SH2D6
SH2D7	SH2D7
SH3BGR	SH3BGR
SH3BGRL	SH3BGRL
SH3BGRL2	SH3BGRL2
SH3BGRL3	SH3BGRL3
SH3BP1	SH3BP1
SH3BP2	SH3BP2
SH3BP4	SH3BP4
SH3BP5	SH3BP5
SH3BP5-AS1	SH3BP5-AS1
SH3BP5L	SH3BP5L
SH3D19	SH3D19
SH3D21	SH3D21
C1orf113	SH3D21
SH3GL1	SH3GL1
SH3GL1P1	SH3GL1P1
SH3GLP1	SH3GL1P1
SH3GL1P2	SH3GL1P2
SH3GLP2	SH3GL1P2
SH3GL1P3	SH3GL1P3
SH3GLP3	SH3GL1P3
SH3GL2	SH3GL2
SH3GL3	SH3GL3
SH3GLB1	SH3GLB1
SH3GLB2	SH3GLB2
SH3KBP1	SH3KBP1
SH3PXD2A	SH3PXD2A
SH3MD1	SH3PXD2A
SH3PXD2A-AS1	SH3PXD2A-AS1
SH3PXD2B	SH3PXD2B
KIAA1295	SH3PXD2B
SH3RF1	SH3RF1
SH3MD2	SH3RF1
SH3RF2	SH3RF2
PPP1R39	SH3RF2
SH3RF3	SH3RF3
SH3MD4	SH3RF3
SH3RF3-AS1	SH3RF3-AS1
SH3TC1	SH3TC1
SH3TC2	SH3TC2
SH3TC2-DT	SH3TC2-DT
SH3YL1	SH3YL1
SHANK1	SHANK1
SHANK2	SHANK2
CORTBP1	SHANK2
SHANK2-AS1	SHANK2-AS1
SHANK2-AS2	SHANK2-AS2
SHANK2-AS3	SHANK2-AS3
C11orf76	SHANK2-AS3
SHANK3	SHANK3
SHARPIN	SHARPIN
SHB	SHB
SHBG	SHBG
SHC1	SHC1
SHC	SHC1
SHC1P1	SHC1P1
SHC1P2	SHC1P2
SHCL1	SHC1P2
SHC2	SHC2
SHC3	SHC3
SHC4	SHC4
SHCBP1	SHCBP1
SHCBP1L	SHCBP1L
C1orf14	SHCBP1L
SHD	SHD
SHE	SHE
SHF	SHF
SHFL	SHFL
C19orf66	SHFL
SHH	SHH
HPE3	SHH
HLP3	SHH
SHISA2	SHISA2
C13orf13	SHISA2
TMEM46	SHISA2
SHISA3	SHISA3
SHISA4	SHISA4
C1orf40	SHISA4
TMEM58	SHISA4
SHISA5	SHISA5
SHISA5P1	SHISA5P1
SHISA5P2	SHISA5P2
SHISA6	SHISA6
SHISA7	SHISA7
SHISA8	SHISA8
C22orf17	SHISA8
SHISA9	SHISA9
SHISAL1	SHISAL1
KIAA1644	SHISAL1
SHISAL2A	SHISAL2A
FAM159A	SHISAL2A
SHISAL2B	SHISAL2B
FAM159B	SHISAL2B
SHKBP1	SHKBP1
SHLD1	SHLD1
C20orf196	SHLD1
SHLD2	SHLD2
FAM35A	SHLD2
SHLD2P1	SHLD2P1
FAM35B	SHLD2P1
FAM35EP	SHLD2P1
FAM35BP	SHLD2P1
SHLD2P2	SHLD2P2
FAM35AP	SHLD2P2
FAM35A2	SHLD2P2
FAM35CP	SHLD2P2
SHLD2P3	SHLD2P3
FAM35B2	SHLD2P3
FAM35DP	SHLD2P3
SHLD3	SHLD3
SHMT1	SHMT1
SHMT1P1	SHMT1P1
SHMT1P	SHMT1P1
SHMT2	SHMT2
SHMT	SHMT2
SHOC1	SHOC1
C9orf84	SHOC1
SHOC2	SHOC2
SHOX	SHOX
SHOX2	SHOX2
SHPK	SHPK
CARKL	SHPK
SHPRH	SHPRH
SHQ1	SHQ1
SHQ1P1	SHQ1P1
SHROOM1	SHROOM1
SHROOM2	SHROOM2
APXL	SHROOM2
SHROOM2P1	SHROOM2P1
APXLP	SHROOM2P1
SHROOM3	SHROOM3
SHROOM3-AS1	SHROOM3-AS1
SHROOM4	SHROOM4
SHTN1	SHTN1
KIAA1598	SHTN1
SI	SI
SIAE	SIAE
YSG2	SIAE
SIAH1	SIAH1
SIAH1P1	SIAH1P1
SIAH1L	SIAH1P1
SIAH2	SIAH2
SIAH2-AS1	SIAH2-AS1
SIAH3	SIAH3
SIDT1	SIDT1
SIDT1-AS1	SIDT1-AS1
SIDT2	SIDT2
SIGIRR	SIGIRR
SIGLEC1	SIGLEC1
SN	SIGLEC1
SIGLEC5	SIGLEC5
CD33L2	SIGLEC5
SIGLEC6	SIGLEC6
CD33L	SIGLEC6
CD33L1	SIGLEC6
SIGLEC7	SIGLEC7
SIGLEC19P	SIGLEC7
SIGLECP2	SIGLEC7
SIGLEC8	SIGLEC8
SIGLEC9	SIGLEC9
SIGLEC10	SIGLEC10
SIGLEC10-AS1	SIGLEC10-AS1
SIGLEC10-AS2	SIGLEC10-AS2
SIGLEC11	SIGLEC11
SIGLEC12	SIGLEC12
SIGLECL1	SIGLEC12
SIGLEC14	SIGLEC14
SIGLEC15	SIGLEC15
CD33L3	SIGLEC15
SIGLEC16	SIGLEC16
SIGLECP16	SIGLEC16
SIGLEC17P	SIGLEC17P
SIGLECP3	SIGLEC17P
SIGLEC18P	SIGLEC18P
SIGLECP1	SIGLEC18P
SIGLEC20P	SIGLEC20P
SIGLECP4	SIGLEC20P
SIGLEC21P	SIGLEC21P
SIGLECP5	SIGLEC21P
SIGLEC22P	SIGLEC22P
SIGLECP6	SIGLEC22P
SIGLEC24P	SIGLEC24P
SIGLECP8	SIGLEC24P
SIGLEC25P	SIGLEC25P
SIGLECP9	SIGLEC25P
SIGLEC26P	SIGLEC26P
SIGLECP10	SIGLEC26P
SIGLEC27P	SIGLEC27P
SIGLECP11	SIGLEC27P
SIGLEC28P	SIGLEC28P
SIGLECP12	SIGLEC28P
SIGLEC29P	SIGLEC29P
SIGLECP13	SIGLEC29P
SIGLEC30P	SIGLEC30P
SIGLECP14	SIGLEC30P
SIGLEC31P	SIGLEC31P
SIGLECP15	SIGLEC31P
SIGLECL1	SIGLECL1
C19orf75	SIGLECL1
SIGLEC23P	SIGLECL1
SIGLECP7	SIGLECL1
SIGMAR1	SIGMAR1
OPRS1	SIGMAR1
SIK1	SIK1
SNF1LK	SIK1
SIK2	SIK2
SNF1LK2	SIK2
SIK3	SIK3
SIKE1	SIKE1
SIL1	SIL1
MSS	SIL1
SILC1	SILC1
LINC01105	SILC1
SIM1	SIM1
SIM1-AS1	SIM1-AS1
SIM2	SIM2
SIM	SIM2
SIMALR	SIMALR
LINC02528	SIMALR
SIMC1	SIMC1
C5orf25	SIMC1
SIMC1P1	SIMC1P1
SIN3A	SIN3A
SIN3B	SIN3B
SINHCAF	SINHCAF
C12orf14	SINHCAF
FAM60A	SINHCAF
SINHCAFP1	SINHCAFP1
FAM60BP	SINHCAFP1
SINHCAFP2	SINHCAFP2
FAM60CP	SINHCAFP2
SINHCAFP3	SINHCAFP3
FAM60DP	SINHCAFP3
SIPA1	SIPA1
SIPA1L1	SIPA1L1
SIPA1L1-AS1	SIPA1L1-AS1
SIPA1L2	SIPA1L2
SIPA1L3	SIPA1L3
SIRLNT	SIRLNT
SIRPA	SIRPA
PTPNS1	SIRPA
SIRPAP1	SIRPAP1
PTPNS1L	SIRPAP1
SIRPB1	SIRPB1
SIRPB2	SIRPB2
PTPN1L	SIRPB2
PTPNS1L3	SIRPB2
SIRPB3P	SIRPB3P
SIRPD	SIRPD
PTPNS1L2	SIRPD
SIRPG	SIRPG
SIRPG-AS1	SIRPG-AS1
SIRT1	SIRT1
SIRT1-AS	SIRT1-AS
SIRT2	SIRT2
SIR2L	SIRT2
SIRT3	SIRT3
SIRT4	SIRT4
SIRT5	SIRT5
SIRT6	SIRT6
SIRT7	SIRT7
SIT1	SIT1
SIVA1	SIVA1
SIX1	SIX1
DFNA23	SIX1
SIX2	SIX2
SIX3	SIX3
HPE2	SIX3
SIX3-AS1	SIX3-AS1
SIX4	SIX4
SIX5	SIX5
DMAHP	SIX5
SIX6	SIX6
OPTX2	SIX6
SKA1	SKA1
C18orf24	SKA1
SKA2	SKA2
FAM33A	SKA2
SKA2P1	SKA2P1
FAM33B	SKA2P1
SKA2L	SKA2P1
SKA3	SKA3
C13orf3	SKA3
SKAP1	SKAP1
SCAP1	SKAP1
SKAP1-AS1	SKAP1-AS1
SKAP1-AS2	SKAP1-AS2
SKAP2	SKAP2
SCAP2	SKAP2
SKI	SKI
SKIC2	SKIC2
SKIV2	SKIC2
SKIV2L	SKIC2
SKIC3	SKIC3
KIAA0372	SKIC3
TTC37	SKIC3
SKIC8	SKIC8
WDR61	SKIC8
SKIDA1	SKIDA1
C10orf140	SKIDA1
SKIL	SKIL
SKINT1L	SKINT1L
SKINTP	SKINT1L
SKINTL	SKINT1L
SKOR1	SKOR1
LBXCOR1	SKOR1
SKOR1-AS1	SKOR1-AS1
SKOR2	SKOR2
SKP1	SKP1
SKP1A	SKP1
SKP1P1	SKP1P1
OCP2	SKP1P1
TCEB1L	SKP1P1
TCEB1P	SKP1P1
SKP1P2	SKP1P2
SKP1B	SKP1P2
SKP1P3	SKP1P3
SKP2	SKP2
SKP2P1	SKP2P1
SLA	SLA
SLA2	SLA2
C20orf156	SLA2
SLAIN1	SLAIN1
C13orf32	SLAIN1
SLAIN2	SLAIN2
KIAA1458	SLAIN2
SLAMF1	SLAMF1
SLAM	SLAMF1
SLAMF6	SLAMF6
SLAMF6P1	SLAMF6P1
SLAMF7	SLAMF7
SLAMF8	SLAMF8
SLAMF9	SLAMF9
SLBP	SLBP
SLC1A1	SLC1A1
SLC1A2	SLC1A2
SLC1A2-AS1	SLC1A2-AS1
SLC1A2-AS2	SLC1A2-AS2
SLC1A3	SLC1A3
SLC1A3-AS1	SLC1A3-AS1
SLC1A4	SLC1A4
SLC1A5	SLC1A5
RDRC	SLC1A5
M7V1	SLC1A5
SLC1A6	SLC1A6
SLC1A7	SLC1A7
SLC2A1	SLC2A1
GLUT1	SLC2A1
GLUT	SLC2A1
HTLVR	SLC2A1
CSE	SLC2A1
SLC2A1-DT	SLC2A1-DT
SLC2A1-AS1	SLC2A1-DT
SLC2A2	SLC2A2
GLUT2	SLC2A2
SLC2A3	SLC2A3
GLUT3	SLC2A3
SLC2A3P1	SLC2A3P1
GLUT6	SLC2A3P1
GLUT3P1	SLC2A3P1
SLC2A3P	SLC2A3P1
SLC2A3P2	SLC2A3P2
SLC2A3P4	SLC2A3P4
SLC2A4	SLC2A4
GLUT4	SLC2A4
SLC2A4RG	SLC2A4RG
SLC2A5	SLC2A5
GLUT5	SLC2A5
SLC2A6	SLC2A6
SLC2A7	SLC2A7
SLC2A8	SLC2A8
SLC2A9	SLC2A9
SLC2A9-AS1	SLC2A9-AS1
SLC2A10	SLC2A10
SLC2A11	SLC2A11
SLC2A12	SLC2A12
SLC2A13	SLC2A13
SLC2A13P1	SLC2A13P1
SLC2A14	SLC2A14
SLC2A3P3	SLC2A14
SLC2AXP1	SLC2AXP1
SLC3A1	SLC3A1
SLC3A2	SLC3A2
MDU1	SLC3A2
SLC4A1	SLC4A1
EPB3	SLC4A1
AE1	SLC4A1
DI	SLC4A1
WD	SLC4A1
SLC4A1AP	SLC4A1AP
SLC4A1APP1	SLC4A1APP1
SLC4A1APP2	SLC4A1APP2
SLC4A2	SLC4A2
EPB3L1	SLC4A2
AE2	SLC4A2
SLC4A3	SLC4A3
SLC4A4	SLC4A4
SLC4A5	SLC4A4
SLC4A5	SLC4A5
SLC4A7	SLC4A7
SLC4A6	SLC4A7
SLC4A8	SLC4A8
SLC4A8-AS1	SLC4A8-AS1
SLC4A9	SLC4A9
SLC4A10	SLC4A10
SLC4A11	SLC4A11
CHED2	SLC4A11
CDPD1	SLC4A11
SLC5A1	SLC5A1
SGLT1	SLC5A1
SLC5A2	SLC5A2
SGLT2	SLC5A2
SLC5A3	SLC5A3
SLC5A4	SLC5A4
SLC5A4-AS1	SLC5A4-AS1
SLC5A4P1	SLC5A4P1
SLC5A5	SLC5A5
SLC5A6	SLC5A6
SLC5A7	SLC5A7
SLC5A8	SLC5A8
SLC5A9	SLC5A9
SLC5A10	SLC5A10
SLC5A11	SLC5A11
SLC5A12	SLC5A12
SLC6A1	SLC6A1
SLC6A1-AS1	SLC6A1-AS1
SLC6A2	SLC6A2
SLC6A5	SLC6A2
SLC6A3	SLC6A3
DAT1	SLC6A3
SLC6A4	SLC6A4
OCD1	SLC6A4
SLC6A5	SLC6A5
SLC6A6	SLC6A6
SLC6A6P1	SLC6A6P1
SLC6A6P	SLC6A6P1
SLC6A7	SLC6A7
SLC6A8	SLC6A8
SLC6A9	SLC6A9
SLC6A10P	SLC6A10P
SLC6A10	SLC6A10P
SLC6A11	SLC6A11
SLC6A12	SLC6A12
SLC6A12-AS1	SLC6A12-AS1
SLC6A13	SLC6A13
SLC6A14	SLC6A14
SLC6A14P1	SLC6A14P1
SLC6A14P2	SLC6A14P2
SLC6A14P3	SLC6A14P3
SLC6A15	SLC6A15
SLC6A16	SLC6A16
SLC6A17	SLC6A17
SLC6A17-AS1	SLC6A17-AS1
SLC6A18	SLC6A18
SLC6A19	SLC6A19
SLC6A20	SLC6A20
SLC6A21P	SLC6A21P
SLC6A21	SLC6A21P
SLC7A1	SLC7A1
ERR	SLC7A1
ATRC1	SLC7A1
SLC7A2	SLC7A2
ATRC2	SLC7A2
SLC7A2-IT1	SLC7A2-IT1
SLC7A3	SLC7A3
SLC7A4	SLC7A4
SLC7A5	SLC7A5
SLC7A5P1	SLC7A5P1
SLC7A5P2	SLC7A5P2
SLC7A6	SLC7A6
SLC7A6OS	SLC7A6OS
SLC7A7	SLC7A7
LPI	SLC7A7
SLC7A8	SLC7A8
SLC7A9	SLC7A9
CSNU3	SLC7A9
SLC7A10	SLC7A10
SLC7A11	SLC7A11
SLC7A11-AS1	SLC7A11-AS1
SLC7A13	SLC7A13
SLC7A14	SLC7A14
SLC7A14-AS1	SLC7A14-AS1
SLC7A15P	SLC7A15P
SLC8A1	SLC8A1
NCX1	SLC8A1
SLC8A1-AS1	SLC8A1-AS1
SLC8A2	SLC8A2
SLC8A3	SLC8A3
SLC8B1	SLC8B1
SLC24A6	SLC8B1
SLC9A1	SLC9A1
APNH	SLC9A1
NHE1	SLC9A1
NHE-1	SLC9A1
SLC9A2	SLC9A2
NHE2	SLC9A2
SLC9A3	SLC9A3
NHE3	SLC9A3
SLC9A3-AS1	SLC9A3-AS1
SLC9A3-OT1	SLC9A3-OT1
SLC9A3P1	SLC9A3P1
NHE3P	SLC9A3P1
SLC9A3P	SLC9A3P1
SLC9A3P4	SLC9A3P1
SLC9A3P2	SLC9A3P2
SLC9A3P3	SLC9A3P3
SLC9A3R1-AS1	SLC9A3R1-AS1
SLC9A4	SLC9A4
SLC9A5	SLC9A5
SLC9A6	SLC9A6
SLC9A7	SLC9A7
SLC9A7P1	SLC9A7P1
SLC9A8	SLC9A8
SLC9A9	SLC9A9
SLC9A9-AS1	SLC9A9-AS1
SLC9A9-AS2	SLC9A9-AS2
SLC9B1	SLC9B1
NHEDC1	SLC9B1
SLC9B1P1	SLC9B1P1
NHEDC1P1	SLC9B1P1
SLC9B1P2	SLC9B1P2
NHEDC1P2	SLC9B1P2
SLC9B1P3	SLC9B1P3
SLC9B1P4	SLC9B1P4
SLC9B1P5	SLC9B1P5
SLC9B2	SLC9B2
NHEDC2	SLC9B2
SLC9C1	SLC9C1
SLC9A10	SLC9C1
SLC9C2	SLC9C2
SLC9A11	SLC9C2
SLC10A1	SLC10A1
SLC10A2	SLC10A2
ASBT	SLC10A2
ISBT	SLC10A2
SLC10A3	SLC10A3
SLC10A4	SLC10A4
SLC10A5	SLC10A5
SLC10A5P1	SLC10A5P1
SLC10A6	SLC10A6
SLC10A7	SLC10A7
C4orf13	SLC10A7
SLC11A1	SLC11A1
LSH	SLC11A1
NRAMP	SLC11A1
NRAMP1	SLC11A1
SLC11A2	SLC11A2
NRAMP2	SLC11A2
SLC12A1	SLC12A1
SLC12A2	SLC12A2
SLC12A2-DT	SLC12A2-DT
LINC01184	SLC12A2-DT
SLC12A3	SLC12A3
SLC12A4	SLC12A4
SLC12A5	SLC12A5
SLC12A5-AS1	SLC12A5-AS1
SLC12A6	SLC12A6
KCC3	SLC12A6
ACCPN	SLC12A6
SLC12A7	SLC12A7
SLC12A8	SLC12A8
SLC12A9	SLC12A9
SLC12A9-AS1	SLC12A9-AS1
SLC13A1	SLC13A1
SLC13A2	SLC13A2
SLC13A3	SLC13A3
SLC13A4	SLC13A4
SLC13A5	SLC13A5
SLC14A1	SLC14A1
JK	SLC14A1
SLC14A2	SLC14A2
SLC14A2-AS1	SLC14A2-AS1
SLC15A1	SLC15A1
SLC15A2	SLC15A2
SLC15A3	SLC15A3
SLC15A4	SLC15A4
SLC15A5	SLC15A5
SLC16A1	SLC16A1
SLC16A1-AS1	SLC16A1-AS1
SLC16A1P1	SLC16A1P1
SLC16A2	SLC16A2
DXS128	SLC16A2
AHDS	SLC16A2
MRX22	SLC16A2
SLC16A3	SLC16A3
SLC16A4	SLC16A4
SLC16A4-AS1	SLC16A4-AS1
SLC16A5	SLC16A5
SLC16A6	SLC16A6
SLC16A6P1	SLC16A6P1
SLC16A7	SLC16A7
SLC16A8	SLC16A8
SLC16A9	SLC16A9
C10orf36	SLC16A9
SLC16A10	SLC16A10
SLC16A11	SLC16A11
SLC16A12	SLC16A12
SLC16A12-AS1	SLC16A12-AS1
SLC16A13	SLC16A13
SLC16A14	SLC16A14
SLC16A14P1	SLC16A14P1
SLC17A1	SLC17A1
NPT1	SLC17A1
SLC17A2	SLC17A2
SLC17A3	SLC17A3
SLC17A4	SLC17A4
SLC17A5	SLC17A5
SIASD	SLC17A5
SLC17A6	SLC17A6
SLC17A6-DT	SLC17A6-DT
SLC17A7	SLC17A7
SLC17A8	SLC17A8
DFNA25	SLC17A8
SLC17A9	SLC17A9
C20orf59	SLC17A9
SLC18A1	SLC18A1
VMAT1	SLC18A1
VAT1	SLC18A1
SLC18A2	SLC18A2
VMAT2	SLC18A2
SLC18A2-AS1	SLC18A2-AS1
SLC18A3	SLC18A3
SLC18B1	SLC18B1
C6orf192	SLC18B1
SLC19A1	SLC19A1
SLC19A2	SLC19A2
TRMA	SLC19A2
SLC19A3	SLC19A3
SLC20A1	SLC20A1
GLVR1	SLC20A1
SLC20A1-DT	SLC20A1-DT
SLC20A1P1	SLC20A1P1
SLC20A1P2	SLC20A1P2
SLC20A1P3	SLC20A1P3
SLC20A2	SLC20A2
MLVAR	SLC20A2
GLVR2	SLC20A2
SLC22A1	SLC22A1
SLC22A2	SLC22A2
SLC22A3	SLC22A3
SLC22A4	SLC22A4
DFNB60	SLC22A4
SLC22A5	SLC22A5
CDSP	SLC22A5
SLC22A6	SLC22A6
SLC22A7	SLC22A7
SLC22A8	SLC22A8
SLC22A9	SLC22A9
SLC22A10	SLC22A10
SLC22A11	SLC22A11
SLC22A12	SLC22A12
SLC22A13	SLC22A13
ORCTL3	SLC22A13
SLC22A14	SLC22A14
ORCTL4	SLC22A14
SLC22A15	SLC22A15
SLC22A16	SLC22A16
SLC22A17	SLC22A17
SLC22A18	SLC22A18
