Old	New
DIP	GRAMD4
GRAMD4P1	GRAMD4P1
GRAMD4P2	GRAMD4P2
GRAMD4P3	GRAMD4P3
GRAMD4P4	GRAMD4P4
GRAMD4P5	GRAMD4P5
GRAMD4P6	GRAMD4P6
GRAMD4P7	GRAMD4P7
GRAMD4P8	GRAMD4P8
GRAP	GRAP
GRAP2	GRAP2
GRF40	GRAP2
GRBX	GRAP2
GRBLG	GRAP2
GADS	GRAP2
MONA	GRAP2
GRAPL	GRAPL
GRASP	GRASP
TAMALIN	GRASP
GRASP-AS1	GRASP-AS1
GRASPOS	GRASP-AS1
GRB2	GRB2
NCKAP2	GRB2
GRB7	GRB7
GRB10	GRB10
GRB14	GRB14
GREB1	GREB1
KIAA0575	GREB1
GREB1L	GREB1L
KIAA1772	GREB1L
FLJ13687	GREB1L
C18ORF6	GREB1L
GREM1	GREM1
CKTSF1B1	GREM1
CRAC1	GREM1
DRM	GREM1
GREMLIN	GREM1
DAND2	GREM1
HMPS	GREM1
GREM2	GREM2
PRDC	GREM2
FLJ21195	GREM2
CKTSF1B2	GREM2
DAND3	GREM2
GRHL1	GRHL1
TFCP2L2	GRHL1
LBP-32	GRHL1
MGR	GRHL1
GRHL2	GRHL2
DFNA28	GRHL2
TFCP2L3	GRHL2
FLJ13782	GRHL2
BOM	GRHL2
GRHL3	GRHL3
TFCP2L4	GRHL3
SOM	GRHL3
GRHPR	GRHPR
GLXR	GRHPR
PH2	GRHPR
GRIA1	GRIA1
GLUR1	GRIA1
GLUA1	GRIA1
GLURA	GRIA1
GRIA2	GRIA2
GLUR2	GRIA2
GLUA2	GRIA2
GLURB	GRIA2
GRIA3	GRIA3
GLUR3	GRIA3
GLUA3	GRIA3
GLURC	GRIA3
MRX94	GRIA3
GRIA4	GRIA4
GLUR4	GRIA4
GLUA4	GRIA4
GLURD	GRIA4
GRID1	GRID1
GLUD1	GRID1
KIAA1220	GRID1
GRID1-AS1	GRID1-AS1
GRID2	GRID2
GLUD2	GRID2
GLUR-DELTA-2	GRID2
GRID2IP	GRID2IP
GRIFIN	GRIFIN
GRIK1	GRIK1
GLUR5	GRIK1
GLUK1	GRIK1
GRIK1-AS1	GRIK1-AS1
C21orf9	GRIK1-AS1
NCRNA00110	GRIK1-AS1
GRIK1AS	GRIK1-AS1
GRIK1-AS	GRIK1-AS1
GRIK1-AS2	GRIK1-AS2
C21orf41	GRIK1-AS2
NCRNA00258	GRIK1-AS2
GRIK2	GRIK2
GLUR6	GRIK2
GLUK2	GRIK2
MRT6	GRIK2
GRIK3	GRIK3
GLUK3	GRIK3
GLUR7	GRIK3
GRIK4	GRIK4
GRIK	GRIK4
GLUK4	GRIK4
KA1	GRIK4
GRIK5	GRIK5
GRIK2	GRIK5
GLUK5	GRIK5
KA2	GRIK5
GRIN1	GRIN1
NMDAR1	GRIN1
GLUN1	GRIN1
GRIN2A	GRIN2A
NMDAR2A	GRIN2A
GLUN2A	GRIN2A
GRIN2B	GRIN2B
NMDAR2B	GRIN2B
GLUN2B	GRIN2B
GRIN2C	GRIN2C
NMDAR2C	GRIN2C
GLUN2C	GRIN2C
GRIN2D	GRIN2D
NMDAR2D	GRIN2D
GLUN2D	GRIN2D
EB11	GRIN2D
NR2D	GRIN2D
GRIN3A	GRIN3A
GLUN3A	GRIN3A
GRIN3B	GRIN3B
GLUN3B	GRIN3B
GRINA	GRINA
NMDARA1	GRINA
HNRGW	GRINA
TMBIM3	GRINA
LFG1	GRINA
GRIP1	GRIP1
GRIP2	GRIP2
KIAA1719	GRIP2
GRIPAP1	GRIPAP1
GRASP-1	GRIPAP1
GRASP1	GRIPAP1
KIAA1167	GRIPAP1
MPMGP800B12492Q3	GRIPAP1
DKFZP434P0630	GRIPAP1
GRK1	GRK1
RHOK	GRK1
GPRK1	GRK1
RK	GRK1
GRK2	GRK2
ADRBK1	GRK2
BARK1	GRK2
GRK3	GRK3
ADRBK2	GRK3
BARK2	GRK3
GRK4	GRK4
GPRK2L	GRK4
GPRK4	GRK4
GRK5	GRK5
GPRK5	GRK5
GRK5-IT1	GRK5-IT1
GRK6	GRK6
GPRK6	GRK6
GRK6P1	GRK6P1
GPRK6L	GRK6P1
GPRK6P	GRK6P1
GRK6PS	GRK6P1
GRK7	GRK7
GPRK7	GRK7
GRM1	GRM1
GPRC1A	GRM1
MGLU1	GRM1
MGLUR1	GRM1
PPP1R85	GRM1
GRM2	GRM2
GPRC1B	GRM2
MGLU2	GRM2
MGLUR2	GRM2
GRM3	GRM3
GPRC1C	GRM3
MGLU3	GRM3
MGLUR3	GRM3
GRM4	GRM4
GPRC1D	GRM4
MGLU4	GRM4
MGLUR4	GRM4
GRM5	GRM5
MGLUR5	GRM5
GPRC1E	GRM5
MGLU5	GRM5
PPP1R86	GRM5
GRM5-AS1	GRM5-AS1
GRM6	GRM6
GPRC1F	GRM6
MGLU6	GRM6
MGLUR6	GRM6
CSNB1B	GRM6
GRM7	GRM7
GLUR7	GRM7
GPRC1G	GRM7
MGLU7	GRM7
MGLUR7	GRM7
PPP1R87	GRM7
GRM7-AS1	GRM7-AS1
GRM7-AS2	GRM7-AS2
GRM7-AS3	GRM7-AS3
GRM8	GRM8
GLUR8	GRM8
GPRC1H	GRM8
MGLU8	GRM8
MGLUR8	GRM8
GRN	GRN
PCDGF	GRN
PGRN	GRN
CLN11	GRN
GRP	GRP
GRPEL1	GRPEL1
FLJ25609	GRPEL1
GRPE	GRPEL1
HMGE	GRPEL1
GRPEL2	GRPEL2
DKFZP451C205	GRPEL2
MT-GRPE_2	GRPEL2
FLJ23713	GRPEL2
GRPEL2-AS1	GRPEL2-AS1
RP11-394O4.4	GRPEL2-AS1
GRPEL2P1	GRPEL2P1
GRPEL2P2	GRPEL2P2
GRPEL2P3	GRPEL2P3
GRPR	GRPR
BB2	GRPR
BB2R	GRPR
GRSF1	GRSF1
GRTP1	GRTP1
FLJ22474	GRTP1
TBC1D6	GRTP1
GRTP1-AS1	GRTP1-AS1
GRWD1	GRWD1
WDR28	GRWD1
GRWD	GRWD1
RRB1	GRWD1
GRXCR1	GRXCR1
DFNB25	GRXCR1
PPP1R88	GRXCR1
GRXCR2	GRXCR2
DFNB101	GRXCR2
G0S2	G0S2
GSAP	GSAP
PION	GSAP
LOC54103	GSAP
GSC	GSC
GSC-DT	GSC-DT
DIGIT	GSC-DT
GSC2	GSC2
GSCL	GSC2
GSDMA	GSDMA
GSDM	GSDMA
GSDM1	GSDMA
FLJ39120	GSDMA
GSDMB	GSDMB
GSDML	GSDMB
PRO2521	GSDMB
GSDMC	GSDMC
MLZE	GSDMC
GSDMD	GSDMD
GSDMDC1	GSDMD
FLJ12150	GSDMD
DF5L	GSDMD
GSDME	GSDME
DFNA5	GSDME
ICERE-1	GSDME
GSE1	GSE1
KIAA0182	GSE1
GSEC	GSEC
ST3GAL4-AS1	GSEC
DCPS-AS1	GSEC
FLJ39051	GSEC
GSG1	GSG1
MGC3146	GSG1
GSG1L	GSG1L
MGC18079	GSG1L
PRO19651	GSG1L
KTSR5831	GSG1L
GSG1L2	GSG1L2
GSK3A	GSK3A
GSK3B	GSK3B
GSKIP	GSKIP
C14orf129	GSKIP
GSM1	GSM1
GSN	GSN
DKFZP313L0718	GSN
GSN-AS1	GSN-AS1
C9orf31	GSN-AS1
MOST2	GSN-AS1
GSPT1	GSPT1
GST1	GSPT1
ETF3A	GSPT1
ERF3A	GSPT1
GSPT2	GSPT2
ERF3B	GSPT2
FLJ10441	GSPT2
GSR	GSR
GSS	GSS
GSTA1	GSTA1
GSTA2	GSTA2
GST2	GSTA2
GSTA3	GSTA3
GSTA4	GSTA4
GSTA5	GSTA5
GSTA6P	GSTA6P
GSTAP1	GSTA6P
GSTA7P	GSTA7P
GSTAP2	GSTA7P
GSTAP6	GSTA7P
GSTA8P	GSTA8P
GSTAP7	GSTA8P
GSTA9P	GSTA9P
GSTAP4	GSTA9P
GSTA4P	GSTA9P
GSTA10P	GSTA10P
GSTAP2	GSTA10P
GSTA11P	GSTA11P
GSTAP3	GSTA11P
GSTA12P	GSTA12P
GSTAP5	GSTA12P
GSTCD	GSTCD
FLJ13273	GSTCD
GSTK1	GSTK1
GST13	GSTK1
GSTM1	GSTM1
GST1	GSTM1
MU	GSTM1
H-B	GSTM1
GSTM2	GSTM2
GST4	GSTM2
GSTM2P1	GSTM2P1
GSTM3	GSTM3
GST5	GSTM3
GSTM3P1	GSTM3P1
GSTM3P	GSTM3P1
DJ984P4.2	GSTM3P1
GSTM3P2	GSTM3P2
GSTM4	GSTM4
GSTM5	GSTM5
GSTM5P1	GSTM5P1
GST1L	GSTM5P1
GSTM1L	GSTM5P1
GSTO1	GSTO1
GSTTLP28	GSTO1
P28	GSTO1
GSTO2	GSTO2
GSTO3P	GSTO3P
GSTO3P1	GSTO3P
GSTP1	GSTP1
FAEES3	GSTP1
GST3	GSTP1
GSTP	GSTP1
GSTP1P1	GSTP1P1
GST3L	GSTP1P1
GSTPL	GSTP1P1
GSTPP	GSTP1P1
GSTP1P	GSTP1P1
GSTT1	GSTT1
GSTT1-AS1	GSTT1-AS1
LNCRNA-AS-GSTT1(1-72)	GSTT1-AS1
LNCRNA-CD244	GSTT1-AS1
LNCRNA-BC050410	GSTT1-AS1
GSTT2	GSTT2
GSTT2B	GSTT2B
GSTT2P	GSTT2B
GSTT4	GSTT4
GSTTP1	GSTT4
HS322B1A	GSTT4
GSTTP2	GSTTP2
GSTZ1	GSTZ1
GSTZ1-1	GSTZ1
MAAI	GSTZ1
MAI	GSTZ1
GSX1	GSX1
GSH1	GSX1
GSH-1	GSX1
GSX2	GSX2
GSH2	GSX2
GTDC1	GTDC1
FLJ11753	GTDC1
HMAT-XA	GTDC1
GTF2A1	GTF2A1
TFIIA	GTF2A1
GTF2A1L	GTF2A1L
ALF	GTF2A1L
GTF2A2	GTF2A2
TFIIA	GTF2A2
HST18745	GTF2A2
GTF2B	GTF2B
TFIIB	GTF2B
GTF2E1	GTF2E1
TFIIE-A	GTF2E1
FE	GTF2E1
GTF2E2	GTF2E2
TFIIE-B	GTF2E2
FE	GTF2E2
TF2E2	GTF2E2
GTF2F1	GTF2F1
TFIIF	GTF2F1
BTF4	GTF2F1
RAP74	GTF2F1
TF2F1	GTF2F1
GTF2F2	GTF2F2
TFIIF	GTF2F2
BTF4	GTF2F2
RAP30	GTF2F2
GTF2F2P1	GTF2F2P1
GTF2F2L	GTF2F2P1
TFIIF	GTF2F2P1
GTF2F2P2	GTF2F2P2
GTF2H1	GTF2H1
BTF2	GTF2H1
P62	GTF2H1
TFIIH	GTF2H1
GTF2H2	GTF2H2
BTF2	GTF2H2
TFIIH	GTF2H2
BTF2P44	GTF2H2
T-BTF2P44	GTF2H2
P44	GTF2H2
GTF2H2B	GTF2H2B
DKFZP686M0199	GTF2H2B
GTF2H2C	GTF2H2C
GTF2H2C_2	GTF2H2C_2
GTF2H2D	GTF2H2C_2
LOC730394	GTF2H2C_2
GTF2H3	GTF2H3
BTF2	GTF2H3
TFIIH	GTF2H3
P34	GTF2H3
GTF2H4	GTF2H4
TFB2	GTF2H4
TFIIH	GTF2H4
P52	GTF2H4
GTF2H5	GTF2H5
C6orf175	GTF2H5
TTD	GTF2H5
FLJ30544	GTF2H5
BA120J8.2	GTF2H5
TTD-A	GTF2H5
TFB5	GTF2H5
TFIIH	GTF2H5
TTDA	GTF2H5
GTF2I	GTF2I
WBSCR6	GTF2I
TFII-I	GTF2I
BAP-135	GTF2I
SPIN	GTF2I
BTKAP1	GTF2I
DIWS	GTF2I
IB291	GTF2I
GTF2IP1	GTF2IP1
WBSCR7	GTF2IP1
GTF2IP2	GTF2IP2
GTF2IP3	GTF2IP3
GTF2IP4	GTF2IP4
GTF2IP5	GTF2IP5
GTF2IP6	GTF2IP6
GTF2IP7	GTF2IP7
GTF2IP8	GTF2IP8
GTF2IP9	GTF2IP9
GTF2IP10	GTF2IP10
GTF2IP11	GTF2IP11
GTF2IP12	GTF2IP12
GTF2IP13	GTF2IP13
GTF2IP14	GTF2IP14
GTF2IP15	GTF2IP15
GTF2IP16	GTF2IP16
GTF2IP17	GTF2IP17
GTF2IP19	GTF2IP19
GTF2IP20	GTF2IP20
GTF2IP21	GTF2IP21
GTF2IP22	GTF2IP22
GTF2IP23	GTF2IP23
GTF2IRD1	GTF2IRD1
WBSCR11	GTF2IRD1
MUSTRD1	GTF2IRD1
RBAP2	GTF2IRD1
GTF3	GTF2IRD1
WBSCR12	GTF2IRD1
BEN	GTF2IRD1
CREAM1	GTF2IRD1
GTF2IRD1P1	GTF2IRD1P1
GTF2IRD2	GTF2IRD2
FLJ37938	GTF2IRD2
GTF2IRD2A	GTF2IRD2
GTF2IRD2B	GTF2IRD2B
GTF2IRD2P1	GTF2IRD2P1
GTF2IRD2P	GTF2IRD2P1
GTF3A	GTF3A
TFIIIA	GTF3A
AP2	GTF3A
GTF3AP1	GTF3AP1
GTF3AP2	GTF3AP2
GTF3AP3	GTF3AP3
GTF3AP4	GTF3AP4
GTF3AP5	GTF3AP5
GTF3AP6	GTF3AP6
GTF3C1	GTF3C1
TFIIIC220	GTF3C1
GTF3C2	GTF3C2
KIAA0011	GTF3C2
TFIIIC110	GTF3C2
GTF3C2-AS1	GTF3C2-AS1
GTF3C3	GTF3C3
TFIIIC2-102	GTF3C3
TFIIIC102	GTF3C3
GTF3C4	GTF3C4
TFIIIC90	GTF3C4
KAT12	GTF3C4
GTF3C5	GTF3C5
TFIIIC2-63	GTF3C5
TFIIIC63	GTF3C5
TFIIICEPSILON	GTF3C5
GTF3C6	GTF3C6
C6orf51	GTF3C6
BA397G5.3	GTF3C6
TFIIIC35	GTF3C6
GTPBP1	GTPBP1
GP-1	GTPBP1
HSPC018	GTPBP1
GTPBP2	GTPBP2
GTPBP3	GTPBP3
MSS1	GTPBP3
THDF1	GTPBP3
GTPBG3	GTPBP3
MTGP1	GTPBP3
FLJ14700	GTPBP3
GTPBP4	GTPBP4
CRFG	GTPBP4
NGB	GTPBP4
FLJ10690	GTPBP4
FLJ10686	GTPBP4
NOG1	GTPBP4
GTPBP6	GTPBP6
PGPL	GTPBP6
FLJ20977	GTPBP6
GTPBP8	GTPBP8
HSPC135	GTPBP8
GTPBP10	GTPBP10
DKFZP686A10121	GTPBP10
FLJ38242	GTPBP10
OBGH2	GTPBP10
GTS	GTS
GTSCR1	GTSCR1
GTSE1	GTSE1
GTSE-1	GTSE1
B99	GTSE1
GTSE1-DT	GTSE1-DT
GTSE1-AS1	GTSE1-DT
GTSF1	GTSF1
FAM112B	GTSF1
FLJ32942	GTSF1
CUE110	GTSF1
GTSF1L	GTSF1L
C20orf65	GTSF1L
FAM112A	GTSF1L
DJ1028D15.4	GTSF1L
GUCA1A	GUCA1A
GUCA	GUCA1A
GUCA1	GUCA1A
C6orf131	GUCA1A
GCAP	GUCA1A
GCAP1	GUCA1A
COD3	GUCA1A
DJ139D8.6	GUCA1A
CORD14	GUCA1A
GUCA1B	GUCA1B
GCAP2	GUCA1B
RP48	GUCA1B
GUCA1C	GUCA1C
GCAP3	GUCA1C
GUCA2A	GUCA2A
GUCA2	GUCA2A
STARA	GUCA2A
GUCA2B	GUCA2B
GUCD1	GUCD1
C22orf13	GUCD1
MGC1842	GUCD1
LLN4	GUCD1
GUCY1A1	GUCY1A1
GUC1A3	GUCY1A1
GUCY1A3	GUCY1A1
GC-SA3	GUCY1A1
GUCY1A2	GUCY1A2
GUC1A2	GUCY1A2
GC-SA2	GUCY1A2
GUCY1B1	GUCY1B1
GUC1B3	GUCY1B1
GUCY1B3	GUCY1B1
GC-SB3	GUCY1B1
GC-S-BETA-1	GUCY1B1
GUCY1B2	GUCY1B2
GC-SB2	GUCY1B2
GUCY2C	GUCY2C
GUC2C	GUCY2C
STAR	GUCY2C
GUCY2D	GUCY2D
CORD6	GUCY2D
LCA	GUCY2D
GUC2D	GUCY2D
GUC1A4	GUCY2D
RETGC	GUCY2D
RETGC-1	GUCY2D
ROS-GC1	GUCY2D
CYGD	GUCY2D
LCA1	GUCY2D
GUCY2EP	GUCY2EP
GUCY2E	GUCY2EP
GC-E	GUCY2EP
GUCY2F	GUCY2F
GUC2DL	GUCY2F
GC-F	GUCY2F
RETGC-2	GUCY2F
ROS-GC2	GUCY2F
CYGF	GUCY2F
GUCY2GP	GUCY2GP
GUCY2G	GUCY2GP
GUF1	GUF1
FLJ13220	GUF1
GUK1	GUK1
GUK2	GUK2
GULOP	GULOP
GULO	GULOP
SCURVY	GULOP
GULP1	GULP1
CED6	GULP1
CED-6	GULP1
GULP	GULP1
GUSB	GUSB
GUSBP1	GUSBP1
GUSBP2	GUSBP2
SMAC3L2	GUSBP2
GUSBL1	GUSBP2
BA239L20.5	GUSBP2
BA239L20.1	GUSBP2
SMA3-L	GUSBP2
BGLU-LP	GUSBP2
SMAC3L	GUSBP2
GUSBP3	GUSBP3
GUSBP4	GUSBP4
C6orf216	GUSBP4
SMAC3L	GUSBP4
GUSBL2	GUSBP4
SMA3-L	GUSBP4
FLJ13549	GUSBP4
GUSBP5	GUSBP5
GUSBP6	GUSBP6
GUSBP7	GUSBP7
GUSBP8	GUSBP8
GUSBP9	GUSBP9
GUSBP10	GUSBP10
GUSBP11	GUSBP11
GUSBP12	GUSBP12
GVINP1	GVINP1
GVIN1	GVINP1
GVIN1P	GVINP1
VLIG-1	GVINP1
FLJ13373	GVINP1
VLIG1	GVINP1
GVINP2	GVINP2
GVQW1	GVQW1
TIGD1L2	GVQW1
BA205M20.5	GVQW1
GVQW2	GVQW2
GVQW3	GVQW3
GXYLT1	GXYLT1
GLT8D3	GXYLT1
FLJ43151	GXYLT1
GXYLT1P1	GXYLT1P1
GXYLT1P2	GXYLT1P2
GXYLT1P3	GXYLT1P3
GXYLT1P4	GXYLT1P4
GXYLT1P5	GXYLT1P5
GXYLT1P6	GXYLT1P6
GXYLT2	GXYLT2
GLT8D4	GXYLT2
GYG1	GYG1
GYG	GYG1
GYG1P1	GYG1P1
GYG1P2	GYG1P2
GYG1P3	GYG1P3
GYG2	GYG2
GN-2	GYG2
GYG2-AS1	GYG2-AS1
GYG2P1	GYG2P1
GYG2P	GYG2P1
GYG2P2	GYG2P2
GYPA	GYPA
MNS	GYPA
GPA	GYPA
MN	GYPA
CD235A	GYPA
GYPB	GYPB
MNS	GYPB
GPB	GYPB
SS	GYPB
CD235B	GYPB
GYPC	GYPC
GPC	GYPC
GYPD	GYPC
GE	GYPC
CD236	GYPC
CD236R	GYPC
GYPE	GYPE
GPE	GYPE
MNS	GYPE
GYS1	GYS1
GYS	GYS1
GSY	GYS1
GYS2	GYS2
GZF1	GZF1
ZNF336	GZF1
DJ322G13.2	GZF1
ZBTB23	GZF1
GZMA	GZMA
HFSP	GZMA
CTLA3	GZMA
GZMAP1	GZMAP1
GZMB	GZMB
CTLA1	GZMB
CSPB	GZMB
CCPI	GZMB
CGL-1	GZMB
CSP-B	GZMB
CGL1	GZMB
CTSGL1	GZMB
HLP	GZMB
SECT	GZMB
GZMH	GZMH
CTSGL2	GZMH
CGL-2	GZMH
CCP-X	GZMH
CTLA1	GZMH
CSP-C	GZMH
GZMK	GZMK
TRYP2	GZMK
PRSS	GZMK
GZMM	GZMM
MET1	GZMM
LMET1	GZMM
H1F0	H1F0
H1FV	H1F0
H10	H1F0
H1FNT	H1FNT
HANP1	H1FNT
H1T2	H1FNT
H1FOO	H1FOO
H1FX	H1FX
MGC15959	H1FX
MGC8350	H1FX
H1X	H1FX
H1FX-AS1	H1FX-AS1
C3orf47	H1FX-AS1
FLJ34151	H1FX-AS1
H2AFB1	H2AFB1
H2AFB2	H2AFB2
H2AFB3	H2AFB3
H2AFB	H2AFB3
H2AFJ	H2AFJ
FLJ10903	H2AFJ
MGC921	H2AFJ
H2AFV	H2AFV
H2AV	H2AFV
MGC10170	H2AFV
MGC10831	H2AFV
MGC1947	H2AFV
H2AFVP1	H2AFVP1
H2AFVP	H2AFVP1
HST19970	H2AFVP1
H2AFX	H2AFX
H2AX	H2AFX
H2AFY	H2AFY
MACROH2A1.2	H2AFY
H2AFY2	H2AFY2
MACROH2A2	H2AFY2
H2AFZ	H2AFZ
H2AZ	H2AFZ
H2A.Z	H2AFZ
H2AFZP1	H2AFZP1
H2AFZP	H2AFZP1
H2AFZP2	H2AFZP2
H2AFZP3	H2AFZP3
H2AFZP4	H2AFZP4
H2AFZP5	H2AFZP5
H2AFZP6	H2AFZP6
H2BFM	H2BFM
H2BFS	H2BFS
H2BFWT	H2BFWT
H2BFXP	H2BFXP
H3F3A	H3F3A
H3F3	H3F3A
H3.3A	H3F3A
H3F3AP1	H3F3AP1
HST18159	H3F3AP1
P48	H3F3AP1
H3F3AP2	H3F3AP2
H3F3CP	H3F3AP2
H3F3AP3	H3F3AP3
P18	H3F3AP3
H3F3AP4	H3F3AP4
P13	H3F3AP4
H3F3AP5	H3F3AP5
P55	H3F3AP5
H3F3AP6	H3F3AP6
P21	H3F3AP6
H3F3B	H3F3B
H3.3B	H3F3B
H3F3BP1	H3F3BP1
P46	H3F3BP1
H3F3BP2	H3F3BP2
P51	H3F3BP2
H3F3C	H3F3C
H3.5	H3F3C
H6PD	H6PD
GDH	H6PD
H19	H19
D11S813E	H19
ASM	H19
ASM1	H19
NCRNA00008	H19
LINC00008	H19
MIR675HG	H19
HAAO	HAAO
HABP2	HABP2
HABP	HABP2
PHBP	HABP2
HGFAL	HABP2
FSAP	HABP2
HABP4	HABP4
IHABP4	HABP4
SERBP1L	HABP4
HACD1	HACD1
PTPLA	HACD1
CAP	HACD1
HACD2	HACD2
PTPLB	HACD2
HACD3	HACD3
PTPLAD1	HACD3
B-IND1	HACD3
HSPC121	HACD3
HACD4	HACD4
PTPLAD2	HACD4
EM:AL662879.1	HACD4
OTTHUMG00000021016	HACD4
HACE1	HACE1
KIAA1320	HACE1
HACL1	HACL1
HPCL	HACL1
2-HPCL	HACL1
PHYH2	HACL1
HADH	HADH
HADHSC	HADH
HADH1	HADH
SCHAD	HADH
HADHA	HADHA
GBP	HADHA
LCEH	HADHA
LCHAD	HADHA
MTPA	HADHA
HADHAP1	HADHAP1
HADHAP	HADHAP1
HADHAP2	HADHAP2
HADHB	HADHB
MTPB	HADHB
HAGH	HAGH
GLO2	HAGH
GLXII	HAGH
HAGH1	HAGH
HAGHL	HAGHL
MGC2605	HAGHL
HAGLR	HAGLR
HOXD-AS1	HAGLR
MDGT	HAGLR
MIR7704HG	HAGLR
HAGLROS	HAGLROS
HAL	HAL
HIS	HAL
HAMP	HAMP
LEAP-1	HAMP
HEPC	HAMP
HFE2B	HAMP
LEAP1	HAMP
HAND1	HAND1
EHAND	HAND1
THING1	HAND1
HXT	HAND1
BHLHA27	HAND1
HAND2	HAND2
DHAND	HAND2
THING2	HAND2
HED	HAND2
BHLHA26	HAND2
HAND2-AS1	HAND2-AS1
DEIN	HAND2-AS1
NBLA00301	HAND2-AS1
FLJ11539	HAND2-AS1
HAO1	HAO1
GOX1	HAO1
GOX	HAO1
HAO2	HAO2
HAOX2	HAO2
GIG16	HAO2
HAO2-IT1	HAO2-IT1
HAP1	HAP1
HAP2	HAP1
HLP	HAP1
HHLP1	HAP1
HIP5	HAP1
HAPLN1	HAPLN1
CRTL1	HAPLN1
HAPLN2	HAPLN2
BRAL1	HAPLN2
HAPLN3	HAPLN3
EXLD1	HAPLN3
HST19883	HAPLN3
HAPLN4	HAPLN4
BRAL2	HAPLN4
KIAA1926	HAPLN4
HAR1A	HAR1A
HAR1F	HAR1A
NCRNA00064	HAR1A
LINC00064	HAR1A
HAR1B	HAR1B
HAR1R	HAR1B
NCRNA00065	HAR1B
LINC00065	HAR1B
HARBI1	HARBI1
C11orf77	HARBI1
FLJ32675	HARBI1
HARS	HARS
USH3B	HARS
HISRS	HARS
HARS2	HARS2
HARSL	HARS2
HO3	HARS2
HARSR	HARS2
HAS1	HAS1
HAS	HAS1
HAS2	HAS2
HAS2-AS1	HAS2-AS1
HAS2AS	HAS2-AS1
HAS2-AS	HAS2-AS1
HASNT	HAS2-AS1
NCRNA00077	HAS2-AS1
HAS3	HAS3
HASPIN	HASPIN
GSG2	HASPIN
HAT1	HAT1
KAT1	HAT1
HAUS1	HAUS1
CCDC5	HAUS1
HEI-C	HAUS1
HST1461	HAUS1
FLJ40084	HAUS1
HAUS1P1	HAUS1P1
HAUS1P2	HAUS1P2
HAUS1P3	HAUS1P3
HAUS2	HAUS2
C15orf25	HAUS2
CEP27	HAUS2
FLJ10460	HAUS2
HST17025	HAUS2
HAUS3	HAUS3
C4orf15	HAUS3
MGC4701	HAUS3
IT1	HAUS3
DGT3	HAUS3
HAUS4	HAUS4
C14orf94	HAUS4
FLJ20424	HAUS4
HAUS4P1	HAUS4P1
HAUS5	HAUS5
KIAA0841	HAUS5
DGT5	HAUS5
HAUS6	HAUS6
FAM29A	HAUS6
FLJ20060	HAUS6
KIAA1574	HAUS6
DGT6	HAUS6
HAUS6P1	HAUS6P1
HAUS6P2	HAUS6P2
HAUS6P3	HAUS6P3
HAUS7	HAUS7
UCHL5IP	HAUS7
UIP1	HAUS7
HAUS8	HAUS8
HICE1	HAUS8
MGC20533	HAUS8
NY-SAR-48	HAUS8
HAUS8P1	HAUS8P1
HAVCR1	HAVCR1
HAVCR-1	HAVCR1
TIM-1	HAVCR1
TIM1	HAVCR1
HAVCR	HAVCR1
TIMD1	HAVCR1
CD365	HAVCR1
KIM1	HAVCR1
HAVCR1P1	HAVCR1P1
HAVCR1P2	HAVCR1P2
HAVCR2	HAVCR2
TIM-3	HAVCR2
TIM3	HAVCR2
FLJ14428	HAVCR2
TIMD3	HAVCR2
CD366	HAVCR2
HAX1	HAX1
HS1BP1	HAX1
HCLSBP1	HAX1
HBA1	HBA1
HBA-T3	HBA1
HBA2	HBA2
HBA-T2	HBA2
HBAP1	HBAP1
HBA-T1	HBAP1
HBA3	HBAP1
HBA3P	HBAP1
HBB	HBB
CD113T-C	HBB
BETA-GLOBIN	HBB
HBBP1	HBBP1
HBH1	HBBP1
HBHP	HBBP1
HBD	HBD
HBE1	HBE1
HBE	HBE1
HBEGF	HBEGF
HEGFL	HBEGF
DTS	HBEGF
DTR	HBEGF
HBG1	HBG1
HBG-T2	HBG1
HBG2	HBG2
HBG-T1	HBG2
HBM	HBM
HBAP2	HBM
HBK	HBM
HBP1	HBP1
HBQ1	HBQ1
HBQ	HBQ1
HBS1L	HBS1L
ERFS	HBS1L
HBS1	HBS1L
HSPC276	HBS1L
KIAA1038	HBS1L
DKFZP434G247	HBS1L
EF-1A	HBS1L
ERF3C	HBS1L
HBZ	HBZ
HBZ1	HBZ
HBZ-T1	HBZ
HBZP1	HBZP1
HBZP	HBZP1
HBZ-T2	HBZP1
HBZ2	HBZP1
HBZ2P	HBZP1
HCAR1	HCAR1
GPR104	HCAR1
GPR81	HCAR1
HCA1	HCAR1
FKSG80	HCAR1
TA-GPCR	HCAR1
LACR1	HCAR1
HCAR2	HCAR2
GPR109A	HCAR2
HCA2	HCAR2
HM74A	HCAR2
PUMAG	HCAR2
PUMA-G	HCAR2
NIACR1	HCAR2
HCAR3	HCAR3
GPR109B	HCAR3
HCA3	HCAR3
HM74	HCAR3
HCCAT5	HCCAT5
HTA	HCCAT5
FJ222407	HCCAT5
HCCS	HCCS
MLS	HCCS
CCHL	HCCS
HCFC1	HCFC1
HFC1	HCFC1
MRX3	HCFC1
HCF-1	HCFC1
HCF1	HCFC1
CFF	HCFC1
VCAF	HCFC1
MGC70925	HCFC1
PPP1R89	HCFC1
HCFC1-AS1	HCFC1-AS1
HCFC1R1	HCFC1R1
HPIP	HCFC1R1
FLJ20568	HCFC1R1
HCFC2	HCFC2
HCF-2	HCFC2
HCFC2P1	HCFC2P1
